domain,time,last_page,project,keywords
wordpress.com,2020-07-10 11:34,100,ausi_dod,None

wordpress.com,2020-07-12 14:35,10,muri,('"declaration" "of" "state" "sovereignty"', '"kiev" "ukraine"')
wordpress.com,2020-07-12 14:36,10,muri,('"euromaidan"', '"ukraine"')
wordpress.com,2020-07-12 14:37,-1,muri,('"first" "parliamentry" "elections" "since" "yanukovych" "took" "power"', '"ukraine"')
wordpress.com,2020-07-12 14:37,-1,muri,('"first" "parliamentry" "elections" "since" "yanukovych" "took" "power"', '"ukraine"')
wordpress.com,2020-07-12 14:37,10,muri,('"first" "presidential" "elections"', '"ukraine"')
wordpress.com,2020-07-12 14:38,-1,muri,('"introducrion" "of" "the" "hryvnia"', '"ukraine"')
wordpress.com,2020-07-12 14:38,-1,muri,('"introducrion" "of" "the" "hryvnia"', '"ukraine"')
wordpress.com,2020-07-12 14:39,10,muri,('"leadership" "announces" "bid" "to" "join" "nato"', '"ukraine"')
wordpress.com,2020-07-12 14:43,10,muri,('"orange" "revolution"', '"ukraine"')
wordpress.com,2020-07-12 14:44,10,muri,('"parliament" "votes" "to" "abandon" "nato" "aspirations"', '"kiev" "ukraine"')
wordpress.com,2020-07-12 14:50,10,muri,('"post" "soviet" "union" "economic" "recession"', '"ukraine"')
wordpress.com,2020-07-12 14:51,10,muri,('"referendum" "for" "independence"', '"ukraine"')
wordpress.com,2020-07-12 14:53,10,muri,('"russian" "intervention" "in" "ukraine"', '"crimean" "donetsk" "luhansk" "kherson"')
wordpress.com,2020-07-12 14:54,10,muri,('"war" "in" "donbass"', '"donbass" "ukraine"')
wordpress.com,2020-07-12 14:56,10,muri,('"yanukovych" "vetoes" "tax" "reform"', '"ukraine"')
wordpress.com,2020-07-12 15:05,10,muri,('"yanukovych" "wins" "presidential" "election"', '"ukraine"')
wordpress.com,2020-07-12 15:07,10,muri,('"yanukovych" "wins" "presidential" "election"', '"ukraine"')
wordpress.com,2020-07-12 15:07,10,muri,('"yulia" "tymoshenko" "freed"', '"ukraine"')
wordpress.com,2020-07-12 15:09,10,muri,('"yulia" "tymoshenko" "sent" "to" "jail" "for" "abuse" "of" "power"', '"ukraine"')
wordpress.com,2020-07-12 15:13,10,muri,('"constitutional" "amendment"', '"kiev" "ukraine" "law" "no." "2222-iv"')
wordpress.com,2020-07-12 15:13,10,muri,('"deadly" "riot" "at" "the" "rada"', '"kiev" "ukraine" "paliament" "building"')
wordpress.com,2020-07-12 15:15,10,muri,('"overturn" "of" "2004" "amendments"', '"kiev" "ukraine" "law" "no." "2222-iv"')
wordpress.com,2020-07-12 15:15,0,muri,('"reinstatment" "of" "2004" "amendments"', '"kiev" "ukraine" "law" "no." "2222-iv"')
wordpress.com,2020-07-12 15:15,10,muri,('"re-run" "election"', '"ukraine" "part" "of" "orange" "revolution"')
wordpress.com,2020-07-12 15:16,-1,muri,('"abdullin" "oleksandr" "rafkatovych"', '""')
wordpress.com,2020-07-12 15:16,-1,muri,('"abdullin" "oleksandr" "rafkatovych"', '""')
wordpress.com,2020-07-12 15:16,-1,muri,('"abramov" "fedir" "mykhaylovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:16,-1,muri,('"abramov" "fedir" "mykhaylovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:16,-1,muri,('"ahafonov" "mykola" "ivanovych"', '""')
wordpress.com,2020-07-12 15:16,-1,muri,('"ahafonov" "mykola" "ivanovych"', '""')
wordpress.com,2020-07-12 15:16,-1,muri,('"akopyan" "valeriy" "hryhorovych"', '""')
wordpress.com,2020-07-12 15:16,-1,muri,('"akopyan" "valeriy" "hryhorovych"', '""')
wordpress.com,2020-07-12 15:16,-1,muri,('"aleksandrovs\'ka" "alla" "oleksandrivna"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:16,-1,muri,('"aleksandrovs\'ka" "alla" "oleksandrivna"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:16,-1,muri,('"aleksyeyev" "volodymyr" "hennadiyovych"', '"pspu"')
wordpress.com,2020-07-12 15:16,-1,muri,('"aleksyeyev" "volodymyr" "hennadiyovych"', '"pspu"')
wordpress.com,2020-07-12 15:16,-1,muri,('"al\'okhin" "volodymyr" "illich"', '""')
wordpress.com,2020-07-12 15:16,-1,muri,('"al\'okhin" "volodymyr" "illich"', '""')
wordpress.com,2020-07-12 15:16,-1,muri,('"al\'oshyn" "valeriy" "borysovych"', '"narodnyy" "rukh" "ukrayiny"')
wordpress.com,2020-07-12 15:16,-1,muri,('"al\'oshyn" "valeriy" "borysovych"', '"narodnyy" "rukh" "ukrayiny"')
wordpress.com,2020-07-12 15:16,-1,muri,('"ananko" "yevhen" "pavlovych"', '""')
wordpress.com,2020-07-12 15:16,-1,muri,('"ananko" "yevhen" "pavlovych"', '""')
wordpress.com,2020-07-12 15:16,-1,muri,('"anastasiyev" "valentyn" "oleksiyovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:16,-1,muri,('"anastasiyev" "valentyn" "oleksiyovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:16,-1,muri,('"andreichev" "oleh" "anatoliyovych"', '"sdpu"')
wordpress.com,2020-07-12 15:16,-1,muri,('"andreichev" "oleh" "anatoliyovych"', '"sdpu"')
wordpress.com,2020-07-12 15:16,-1,muri,('"andresyuk" "borys" "pavlovych"', '"sdpu"')
wordpress.com,2020-07-12 15:16,-1,muri,('"andresyuk" "borys" "pavlovych"', '"sdpu"')
wordpress.com,2020-07-12 15:16,-1,muri,('"anishchuk" "volodymyr" "vasyl\'ovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:16,-1,muri,('"anishchuk" "volodymyr" "vasyl\'ovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:16,-1,muri,('"annyenkov" "yehor" "ivanovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:16,-1,muri,('"annyenkov" "yehor" "ivanovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:16,-1,muri,('"anton\'yeva" "hanna" "petrivna"', '""')
wordpress.com,2020-07-12 15:16,-1,muri,('"anton\'yeva" "hanna" "petrivna"', '""')
wordpress.com,2020-07-12 15:16,-1,muri,('"arabadzhy" "volodymyr" "vasyl\'ovych"', '"ahrarna" "partiya" "ukrayiny"')
wordpress.com,2020-07-12 15:16,-1,muri,('"arabadzhy" "volodymyr" "vasyl\'ovych"', '"ahrarna" "partiya" "ukrayiny"')
wordpress.com,2020-07-12 15:16,-1,muri,('"asadchev" "valeriy" "mykhaylovych"', '"narodnyy" "rukh" "ukrayiny"')
wordpress.com,2020-07-12 15:16,-1,muri,('"asadchev" "valeriy" "mykhaylovych"', '"narodnyy" "rukh" "ukrayiny"')
wordpress.com,2020-07-12 15:17,-1,muri,('"babych" "valeriy" "heorhiyovych"', '""')
wordpress.com,2020-07-12 15:17,-1,muri,('"babych" "valeriy" "heorhiyovych"', '""')
wordpress.com,2020-07-12 15:17,-1,muri,('"baburin" "oleksiy" "vasyl\'ovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:17,-1,muri,('"baburin" "oleksiy" "vasyl\'ovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:17,-1,muri,('"bakay" "ihor" "mykhaylovych"', '"partiya" "demokratychnyy" "soyuz"')
wordpress.com,2020-07-12 15:17,-1,muri,('"bakay" "ihor" "mykhaylovych"', '"partiya" "demokratychnyy" "soyuz"')
wordpress.com,2020-07-12 15:17,-1,muri,('"balashov" "hennadiy" "viktorovych"', '""')
wordpress.com,2020-07-12 15:17,-1,muri,('"balashov" "hennadiy" "viktorovych"', '""')
wordpress.com,2020-07-12 15:17,-1,muri,('"bandurka" "oleksandr" "markovych"', '"narodno-demokratychna" "partiya"')
wordpress.com,2020-07-12 15:17,-1,muri,('"bandurka" "oleksandr" "markovych"', '"narodno-demokratychna" "partiya"')
wordpress.com,2020-07-12 15:17,-1,muri,('"baranchyk" "ivan" "ivanovych"', '"blok" "za" "pravdu" "za" "narod" "za" "ukrayinu"')
wordpress.com,2020-07-12 15:17,-1,muri,('"baranchyk" "ivan" "ivanovych"', '"blok" "za" "pravdu" "za" "narod" "za" "ukrayinu"')
wordpress.com,2020-07-12 15:17,-1,muri,('"baulin" "pavlo" "borysovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:17,-1,muri,('"baulin" "pavlo" "borysovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:17,-1,muri,('"bezsmertnyy" "roman" "petrovych"', '"narodno-demokratychna" "partiya"')
wordpress.com,2020-07-12 15:17,-1,muri,('"bezsmertnyy" "roman" "petrovych"', '"narodno-demokratychna" "partiya"')
wordpress.com,2020-07-12 15:17,-1,muri,('"bezuhla" "lyudmyla" "yakivna"', '"pspu"')
wordpress.com,2020-07-12 15:17,-1,muri,('"bezuhla" "lyudmyla" "yakivna"', '"pspu"')
wordpress.com,2020-07-12 15:17,0,muri,('"berezhnyy" "viktor" "hryhorovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:17,-1,muri,('"bespalyy" "borys" "yakovych"', '"narodno-demokratychna" "partiya"')
wordpress.com,2020-07-12 15:17,-1,muri,('"bespalyy" "borys" "yakovych"', '"narodno-demokratychna" "partiya"')
wordpress.com,2020-07-12 15:17,-1,muri,('"byelousova" "iryna" "anatoliyivna"', '"partiya" "zelenykh" "ukrayiny"')
wordpress.com,2020-07-12 15:17,-1,muri,('"byelousova" "iryna" "anatoliyivna"', '"partiya" "zelenykh" "ukrayiny"')
wordpress.com,2020-07-12 15:17,-1,muri,('"bilas" "ivan" "hryhorovych"', '"blok" "natsional\'nyy" "front"')
wordpress.com,2020-07-12 15:17,-1,muri,('"bilas" "ivan" "hryhorovych"', '"blok" "natsional\'nyy" "front"')
wordpress.com,2020-07-12 15:17,-1,muri,('"bilyk" "anatoliy" "hryhorovych"', '""')
wordpress.com,2020-07-12 15:17,-1,muri,('"bilyk" "anatoliy" "hryhorovych"', '""')
wordpress.com,2020-07-12 15:17,-1,muri,('"bilovol" "oleksandr" "mykolayovych"', '""')
wordpress.com,2020-07-12 15:17,-1,muri,('"bilovol" "oleksandr" "mykolayovych"', '""')
wordpress.com,2020-07-12 15:17,-1,muri,('"bilorus" "oleh" "hryhorovych"', '"vo" "hromada"')
wordpress.com,2020-07-12 15:17,-1,muri,('"bilorus" "oleh" "hryhorovych"', '"vo" "hromada"')
wordpress.com,2020-07-12 15:17,-1,muri,('"bilous" "artur" "oleksandrovych"', '"narodno-demokratychna" "partiya"')
wordpress.com,2020-07-12 15:17,-1,muri,('"bilous" "artur" "oleksandrovych"', '"narodno-demokratychna" "partiya"')
wordpress.com,2020-07-12 15:17,-1,muri,('"blokhin" "oleh" "volodymyrovych"', '"vo" "hromada"')
wordpress.com,2020-07-12 15:17,-1,muri,('"blokhin" "oleh" "volodymyrovych"', '"vo" "hromada"')
wordpress.com,2020-07-12 15:17,-1,muri,('"bohatyrenko" "anatoliy" "andriyovych"', '""')
wordpress.com,2020-07-12 15:17,-1,muri,('"bohatyrenko" "anatoliy" "andriyovych"', '""')
wordpress.com,2020-07-12 15:17,-1,muri,('"bohatyr\'ova" "rayisa" "vasylivna"', '""')
wordpress.com,2020-07-12 15:17,-1,muri,('"bohatyr\'ova" "rayisa" "vasylivna"', '""')
wordpress.com,2020-07-12 15:17,-1,muri,('"bohoslovs\'ka" "inna" "hermanivna"', '""')
wordpress.com,2020-07-12 15:17,-1,muri,('"bohoslovs\'ka" "inna" "hermanivna"', '""')
wordpress.com,2020-07-12 15:17,-1,muri,('"boyko" "bohdan" "fedorovych"', '"narodnyy" "rukh" "ukrayiny"')
wordpress.com,2020-07-12 15:17,-1,muri,('"boyko" "bohdan" "fedorovych"', '"narodnyy" "rukh" "ukrayiny"')
wordpress.com,2020-07-12 15:17,-1,muri,('"boychuk" "ivan" "vasyl\'ovych"', '"narodnyy" "rukh" "ukrayiny"')
wordpress.com,2020-07-12 15:17,-1,muri,('"boychuk" "ivan" "vasyl\'ovych"', '"narodnyy" "rukh" "ukrayiny"')
wordpress.com,2020-07-12 15:17,-1,muri,('"bokyy" "ivan" "sydorovych"', '"blok" "za" "pravdu" "za" "narod" "za" "ukrayinu"')
wordpress.com,2020-07-12 15:17,-1,muri,('"bokyy" "ivan" "sydorovych"', '"blok" "za" "pravdu" "za" "narod" "za" "ukrayinu"')
wordpress.com,2020-07-12 15:18,-1,muri,('"bondarenko" "volodymyr" "dmytrovych"', '""')
wordpress.com,2020-07-12 15:18,-1,muri,('"bondarenko" "volodymyr" "dmytrovych"', '""')
wordpress.com,2020-07-12 15:18,-1,muri,('"bondarenko" "olena" "fedorivna"', '"narodnyy" "rukh" "ukrayiny"')
wordpress.com,2020-07-12 15:18,-1,muri,('"bondarenko" "olena" "fedorivna"', '"narodnyy" "rukh" "ukrayiny"')
wordpress.com,2020-07-12 15:18,-1,muri,('"bondarchuk" "oleksandr" "vasyl\'ovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:18,-1,muri,('"bondarchuk" "oleksandr" "vasyl\'ovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:18,-1,muri,('"borzykh" "oleksandr" "ivanovych"', '""')
wordpress.com,2020-07-12 15:18,-1,muri,('"borzykh" "oleksandr" "ivanovych"', '""')
wordpress.com,2020-07-12 15:18,-1,muri,('"borzov" "valeriy" "pylypovych"', '"narodnyy" "rukh" "ukrayiny"')
wordpress.com,2020-07-12 15:18,-1,muri,('"borzov" "valeriy" "pylypovych"', '"narodnyy" "rukh" "ukrayiny"')
wordpress.com,2020-07-12 15:18,-1,muri,('"bortnyk" "volodymyr" "fedorovych"', '""')
wordpress.com,2020-07-12 15:18,-1,muri,('"bortnyk" "volodymyr" "fedorovych"', '""')
wordpress.com,2020-07-12 15:18,-1,muri,('"borshchevs\'kyy" "viktor" "valentynovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:18,-1,muri,('"borshchevs\'kyy" "viktor" "valentynovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:18,-1,muri,('"brods\'kyy" "mykhaylo" "yuriyovych"', '""')
wordpress.com,2020-07-12 15:18,-1,muri,('"brods\'kyy" "mykhaylo" "yuriyovych"', '""')
wordpress.com,2020-07-12 15:18,-1,muri,('"buzhdyhan" "pylyp" "pylypovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:18,-1,muri,('"buzhdyhan" "pylyp" "pylypovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:18,-1,muri,('"buyko" "heorhiy" "volodymyrovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:18,-1,muri,('"buyko" "heorhiy" "volodymyrovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:18,-1,muri,('"buryak" "serhiy" "vasyl\'ovych"', '""')
wordpress.com,2020-07-12 15:18,-1,muri,('"buryak" "serhiy" "vasyl\'ovych"', '""')
wordpress.com,2020-07-12 15:18,-1,muri,('"vasylenko" "anatoliy" "stefanovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:18,-1,muri,('"vasylenko" "anatoliy" "stefanovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:18,-1,muri,('"vasyl\'yev" "hennadiy" "andriyovych"', '""')
wordpress.com,2020-07-12 15:18,-1,muri,('"vasyl\'yev" "hennadiy" "andriyovych"', '""')
wordpress.com,2020-07-12 15:18,-1,muri,('"vashchuk" "kateryna" "tymofiyivna"', '"ahrarna" "partiya" "ukrayiny"')
wordpress.com,2020-07-12 15:18,-1,muri,('"vashchuk" "kateryna" "tymofiyivna"', '"ahrarna" "partiya" "ukrayiny"')
wordpress.com,2020-07-12 15:18,-1,muri,('"vedmid\'" "alina" "petrivna"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:18,-1,muri,('"vedmid\'" "alina" "petrivna"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:18,-1,muri,('"vins\'kyy" "yosyp" "vikentiyovych"', '"blok" "za" "pravdu" "za" "narod" "za" "ukrayinu"')
wordpress.com,2020-07-12 15:18,-1,muri,('"vins\'kyy" "yosyp" "vikentiyovych"', '"blok" "za" "pravdu" "za" "narod" "za" "ukrayinu"')
wordpress.com,2020-07-12 15:18,-1,muri,('"vitrenko" "nataliya" "mykhaylivna"', '""')
wordpress.com,2020-07-12 15:18,-1,muri,('"vitrenko" "nataliya" "mykhaylivna"', '""')
wordpress.com,2020-07-12 15:18,-1,muri,('"vlasov" "volodymyr" "dmytrovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:18,-1,muri,('"vlasov" "volodymyr" "dmytrovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:18,0,muri,('"volkov" "oleksandr" "mykhaylovych"', '""')
wordpress.com,2020-07-12 15:19,-1,muri,('"volkovs\'kyy" "anatoliy" "pylypovych"', '"sdpu"')
wordpress.com,2020-07-12 15:19,-1,muri,('"volkovs\'kyy" "anatoliy" "pylypovych"', '"sdpu"')
wordpress.com,2020-07-12 15:19,-1,muri,('"volok" "anatoliy" "mykhaylovych"', '"narodno-demokratychna" "partiya"')
wordpress.com,2020-07-12 15:19,-1,muri,('"volok" "anatoliy" "mykhaylovych"', '"narodno-demokratychna" "partiya"')
wordpress.com,2020-07-12 15:19,-1,muri,('"haber" "mykola" "oleksandrovych"', '"pspu"')
wordpress.com,2020-07-12 15:19,-1,muri,('"haber" "mykola" "oleksandrovych"', '"pspu"')
wordpress.com,2020-07-12 15:19,-1,muri,('"havrylov" "ihor" "oleksandrovych"', '"partiya" "zelenykh" "ukrayiny"')
wordpress.com,2020-07-12 15:19,-1,muri,('"havrylov" "ihor" "oleksandrovych"', '"partiya" "zelenykh" "ukrayiny"')
wordpress.com,2020-07-12 15:19,-1,muri,('"havrysh" "stepan" "bohdanovych"', '""')
wordpress.com,2020-07-12 15:19,-1,muri,('"havrysh" "stepan" "bohdanovych"', '""')
wordpress.com,2020-07-12 15:19,-1,muri,('"hadyats\'kyy" "leonid" "mykolayovych"', '"vo" "hromada"')
wordpress.com,2020-07-12 15:19,-1,muri,('"hadyats\'kyy" "leonid" "mykolayovych"', '"vo" "hromada"')
wordpress.com,2020-07-12 15:19,-1,muri,('"harkusha" "oleksiy" "mykolayovych"', '""')
wordpress.com,2020-07-12 15:19,-1,muri,('"harkusha" "oleksiy" "mykolayovych"', '""')
wordpress.com,2020-07-12 15:19,-1,muri,('"hinzburh" "ol\'ha" "petrivna"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:19,-1,muri,('"hinzburh" "ol\'ha" "petrivna"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:19,-1,muri,('"hlukhivs\'kyy" "lev" "yosypovych"', '"narodnyy" "rukh" "ukrayiny"')
wordpress.com,2020-07-12 15:19,-1,muri,('"hlukhivs\'kyy" "lev" "yosypovych"', '"narodnyy" "rukh" "ukrayiny"')
wordpress.com,2020-07-12 15:19,-1,muri,('"hmyrya" "serhiy" "petrovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:19,-1,muri,('"hmyrya" "serhiy" "petrovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:19,-1,muri,('"hnatyuk" "dmytro" "mykhaylovych"', '"vo" "hromada"')
wordpress.com,2020-07-12 15:19,-1,muri,('"hnatyuk" "dmytro" "mykhaylovych"', '"vo" "hromada"')
wordpress.com,2020-07-12 15:20,-1,muri,('"holovatyy" "serhiy" "petrovych"', '""')
wordpress.com,2020-07-12 15:20,-1,muri,('"holovatyy" "serhiy" "petrovych"', '""')
wordpress.com,2020-07-12 15:20,0,muri,('"holub" "oleksandr" "volodymyrovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:21,-1,muri,('"horbatov" "valeriy" "myronovych"', '""')
wordpress.com,2020-07-12 15:21,-1,muri,('"horbatov" "valeriy" "myronovych"', '""')
wordpress.com,2020-07-12 15:21,-1,muri,('"horbachov" "viktor" "serhiyovych"', '""')
wordpress.com,2020-07-12 15:21,-1,muri,('"horbachov" "viktor" "serhiyovych"', '""')
wordpress.com,2020-07-12 15:21,-1,muri,('"horoshkevych" "oleksandr" "serhiyovych"', '"partiya" "zelenykh" "ukrayiny"')
wordpress.com,2020-07-12 15:21,-1,muri,('"horoshkevych" "oleksandr" "serhiyovych"', '"partiya" "zelenykh" "ukrayiny"')
wordpress.com,2020-07-12 15:21,-1,muri,('"hoshovs\'ka" "valentyna" "andriyivna"', '""')
wordpress.com,2020-07-12 15:21,-1,muri,('"hoshovs\'ka" "valentyna" "andriyivna"', '""')
wordpress.com,2020-07-12 15:21,-1,muri,('"hrachov" "oleh" "oleksiyovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:21,-1,muri,('"hrachov" "oleh" "oleksiyovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:21,-1,muri,('"hryhorovych" "liliya" "stepanivna"', '"narodnyy" "rukh" "ukrayiny"')
wordpress.com,2020-07-12 15:21,-1,muri,('"hryhorovych" "liliya" "stepanivna"', '"narodnyy" "rukh" "ukrayiny"')
wordpress.com,2020-07-12 15:21,-1,muri,('"hubs\'kyy" "bohdan" "volodymyrovych"', '"sdpu"')
wordpress.com,2020-07-12 15:21,-1,muri,('"hubs\'kyy" "bohdan" "volodymyrovych"', '"sdpu"')
wordpress.com,2020-07-12 15:21,-1,muri,('"hudyma" "oleksandr" "mykolayovych"', '"narodnyy" "rukh" "ukrayiny"')
wordpress.com,2020-07-12 15:21,-1,muri,('"hudyma" "oleksandr" "mykolayovych"', '"narodnyy" "rukh" "ukrayiny"')
wordpress.com,2020-07-12 15:21,-1,muri,('"hurvits" "eduard" "yosypovych"', '""')
wordpress.com,2020-07-12 15:21,-1,muri,('"hurvits" "eduard" "yosypovych"', '""')
wordpress.com,2020-07-12 15:21,-1,muri,('"hurenko" "stanislav" "ivanovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:21,-1,muri,('"hurenko" "stanislav" "ivanovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:22,-1,muri,('"hurov" "vadym" "mykolayovych"', '""')
wordpress.com,2020-07-12 15:22,-1,muri,('"hurov" "vadym" "mykolayovych"', '""')
wordpress.com,2020-07-12 15:22,-1,muri,('"husak" "leonid" "havrylovych"', '"narodno-demokratychna" "partiya"')
wordpress.com,2020-07-12 15:22,-1,muri,('"husak" "leonid" "havrylovych"', '"narodno-demokratychna" "partiya"')
wordpress.com,2020-07-12 15:22,-1,muri,('"hutsol" "mykhaylo" "vasyl\'ovych"', '"partiya" "zelenykh" "ukrayiny"')
wordpress.com,2020-07-12 15:22,-1,muri,('"hutsol" "mykhaylo" "vasyl\'ovych"', '"partiya" "zelenykh" "ukrayiny"')
wordpress.com,2020-07-12 15:22,-1,muri,('"davydov" "volodymyr" "vasyl\'ovych"', '""')
wordpress.com,2020-07-12 15:22,-1,muri,('"davydov" "volodymyr" "vasyl\'ovych"', '""')
wordpress.com,2020-07-12 15:22,-1,muri,('"dayneko" "leonid" "ivanovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:22,-1,muri,('"dayneko" "leonid" "ivanovych"', '"communist" "party" "of" "ukraine"')
wordpress.com,2020-07-12 15:22,-1,muri,('"danyl\'chuk" "oleksandr" "yuriyovych"', '""')
wordpress.com,2020-07-12 15:22,-1,muri,('"danyl\'chuk" "oleksandr" "yuriyovych"', '""')
wordpress.com,2020-07-12 15:22,-1,muri,('"dashutin" "hryhoriy" "petrovych"', '""')
wordpress.com,2020-07-12 15:22,-1,muri,('"dashutin" "hryhoriy" "petrovych"', '""')
wordpress.com,2020-07-12 15:22,-1,muri,('"dvorkis" "dmytro" "volodymyrovych"', '"vo" "hromada"')
wordpress.com,2020-07-12 15:22,-1,muri,('"dvorkis" "dmytro" "volodymyrovych"', '"vo" "hromada"')
wordpress.com,2020-07-12 15:22,-1,muri,('"derkach" "andriy" "leonidovych"', '""')
wordpress.com,2020-07-12 15:22,-1,muri,('"derkach" "andriy" "leonidovych"', '""')
wordpress.com,2020-07-12 15:22,0,muri,('"dzhemilev" "mustafa"', '"narodnyy" "rukh" "ukrayiny"')
wordpress.com,2020-07-12 15:22,-1,muri,('"dzhodzhyk" "yaroslav" "ivanovych"', '""')
wordpress.com,2020-07-12 15:22,-1,muri,('"dzhodzhyk" "yaroslav" "ivanovych"', '""')
wordpress.com,2020-07-12 15:22,-1,muri,('"dibrova" "valeriy" "hryhorovych"', '"blok" "natsional\'nyy" "front"')
wordpress.com,2020-07-12 15:22,-1,muri,('"dibrova" "valeriy" "hryhorovych"', '"blok" "natsional\'nyy" "front"')
wordpress.com,2020-07-12 15:22,-1,muri,('"diyak" "ivan" "vasyl\'ovych"', '""')
wordpress.com,2020-07-12 15:22,-1,muri,('"diyak" "ivan" "vasyl\'ovych"', '""')
wordpress.com,2020-07-12 15:22,-1,muri,('"dovhanchyn" "hryhoriy" "vasyl\'ovych"', '"blok" "za" "pravdu" "za" "narod" "za" "ukrayinu"')
